CL_UNIT,DataValue,LineDescription,LineNumber,METRIC_NAME,SeriesCode,TableID,TableName,TimePeriod,UNIT_MULT,_id
Level,"5,486",Information processing equipment,3,Current Dollars,Y034RC,157,T50505,1962,6,59e9691737efdf6d8b49a250
Level,"6,094",Information processing equipment,3,Current Dollars,Y034RC,157,T50505,1963,6,59e9691737efdf6d8b49a251
Level,"6,823",Information processing equipment,3,Current Dollars,Y034RC,157,T50505,1964,6,59e9691737efdf6d8b49a252
Level,"7,840",Information processing equipment,3,Current Dollars,Y034RC,157,T50505,1965,6,59e9691737efdf6d8b49a253
Level,"9,652",Information processing equipment,3,Current Dollars,Y034RC,157,T50505,1966,6,59e9691737efdf6d8b49a254
Level,"10,105",Information processing equipment,3,Current Dollars,Y034RC,157,T50505,1967,6,59e9691737efdf6d8b49a255
Level,"10,597",Information processing equipment,3,Current Dollars,Y034RC,157,T50505,1968,6,59e9691737efdf6d8b49a256
Level,"12,821",Information processing equipment,3,Current Dollars,Y034RC,157,T50505,1969,6,59e9691737efdf6d8b49a257
Level,"14,316",Information processing equipment,3,Current Dollars,Y034RC,157,T50505,1970,6,59e9691737efdf6d8b49a258
Level,"14,925",Information processing equipment,3,Current Dollars,Y034RC,157,T50505,1971,6,59e9691837efdf6d8b49a259
Level,"16,674",Information processing equipment,3,Current Dollars,Y034RC,157,T50505,1972,6,59e9691837efdf6d8b49a25a
Level,"19,860",Information processing equipment,3,Current Dollars,Y034RC,157,T50505,1973,6,59e9691837efdf6d8b49a25b
Level,"23,069",Information processing equipment,3,Current Dollars,Y034RC,157,T50505,1974,6,59e9691837efdf6d8b49a25c
Level,"23,756",Information processing equipment,3,Current Dollars,Y034RC,157,T50505,1975,6,59e9691837efdf6d8b49a25d
Level,"27,512",Information processing equipment,3,Current Dollars,Y034RC,157,T50505,1976,6,59e9691837efdf6d8b49a25e
Level,"33,690",Information processing equipment,3,Current Dollars,Y034RC,157,T50505,1977,6,59e9691837efdf6d8b49a25f
Level,"42,342",Information processing equipment,3,Current Dollars,Y034RC,157,T50505,1978,6,59e9691837efdf6d8b49a260
Level,"50,350",Information processing equipment,3,Current Dollars,Y034RC,157,T50505,1979,6,59e9691837efdf6d8b49a261
Level,"58,934",Information processing equipment,3,Current Dollars,Y034RC,157,T50505,1980,6,59e9691837efdf6d8b49a262
Level,"69,619",Information processing equipment,3,Current Dollars,Y034RC,157,T50505,1981,6,59e9691837efdf6d8b49a263
Level,"74,219",Information processing equipment,3,Current Dollars,Y034RC,157,T50505,1982,6,59e9691837efdf6d8b49a264
Level,"83,684",Information processing equipment,3,Current Dollars,Y034RC,157,T50505,1983,6,59e9691837efdf6d8b49a265
Level,"101,179",Information processing equipment,3,Current Dollars,Y034RC,157,T50505,1984,6,59e9691837efdf6d8b49a266
Level,"106,587",Information processing equipment,3,Current Dollars,Y034RC,157,T50505,1985,6,59e9691837efdf6d8b49a267
Level,"111,147",Information processing equipment,3,Current Dollars,Y034RC,157,T50505,1986,6,59e9691837efdf6d8b49a268
Level,"112,194",Information processing equipment,3,Current Dollars,Y034RC,157,T50505,1987,6,59e9691837efdf6d8b49a269
Level,"120,756",Information processing equipment,3,Current Dollars,Y034RC,157,T50505,1988,6,59e9691837efdf6d8b49a26a
Level,"130,718",Information processing equipment,3,Current Dollars,Y034RC,157,T50505,1989,6,59e9691837efdf6d8b49a26b
Level,"129,566",Information processing equipment,3,Current Dollars,Y034RC,157,T50505,1990,6,59e9691837efdf6d8b49a26c
Level,"129,204",Information processing equipment,3,Current Dollars,Y034RC,157,T50505,1991,6,59e9691837efdf6d8b49a26d
Level,"142,068",Information processing equipment,3,Current Dollars,Y034RC,157,T50505,1992,6,59e9691837efdf6d8b49a26e
Level,"153,329",Information processing equipment,3,Current Dollars,Y034RC,157,T50505,1993,6,59e9691837efdf6d8b49a26f
Level,"166,960",Information processing equipment,3,Current Dollars,Y034RC,157,T50505,1994,6,59e9691837efdf6d8b49a270
