CL_UNIT,DataValue,LineDescription,LineNumber,METRIC_NAME,SeriesCode,TableID,TableName,TimePeriod,UNIT_MULT,_id
Level,"477,387",Government,1,Current Dollars,A822RC,117,T31505,1978,6,59e963ce37efdf6d8b481ff7
Level,"525,537",Government,1,Current Dollars,A822RC,117,T31505,1979,6,59e963ce37efdf6d8b481ff8
Level,"590,847",Government,1,Current Dollars,A822RC,117,T31505,1980,6,59e963ce37efdf6d8b481ff9
Level,"654,734",Government,1,Current Dollars,A822RC,117,T31505,1981,6,59e963ce37efdf6d8b481ffa
Level,"710,021",Government,1,Current Dollars,A822RC,117,T31505,1982,6,59e963ce37efdf6d8b481ffb
Level,"765,744",Government,1,Current Dollars,A822RC,117,T31505,1983,6,59e963ce37efdf6d8b481ffc
Level,"825,169",Government,1,Current Dollars,A822RC,117,T31505,1984,6,59e963ce37efdf6d8b481ffd
Level,"908,430",Government,1,Current Dollars,A822RC,117,T31505,1985,6,59e963ce37efdf6d8b481ffe
Level,"974,467",Government,1,Current Dollars,A822RC,117,T31505,1986,6,59e963ce37efdf6d8b481fff
Level,"1,030,760",Government,1,Current Dollars,A822RC,117,T31505,1987,6,59e963ce37efdf6d8b482000
Level,"1,078,168",Government,1,Current Dollars,A822RC,117,T31505,1988,6,59e963ce37efdf6d8b482001
Level,"1,151,919",Government,1,Current Dollars,A822RC,117,T31505,1989,6,59e963ce37efdf6d8b482002
Level,"1,238,361",Government,1,Current Dollars,A822RC,117,T31505,1990,6,59e963ce37efdf6d8b482003
Level,"1,298,163",Government,1,Current Dollars,A822RC,117,T31505,1991,6,59e963ce37efdf6d8b482004
Level,"1,345,371",Government,1,Current Dollars,A822RC,117,T31505,1992,6,59e963ce37efdf6d8b482005
Level,"1,366,061",Government,1,Current Dollars,A822RC,117,T31505,1993,6,59e963ce37efdf6d8b482006
Level,"1,403,740",Government,1,Current Dollars,A822RC,117,T31505,1994,6,59e963ce37efdf6d8b482007
Level,"1,452,162",Government,1,Current Dollars,A822RC,117,T31505,1995,6,59e963ce37efdf6d8b482008
Level,"1,496,449",Government,1,Current Dollars,A822RC,117,T31505,1996,6,59e963ce37efdf6d8b482009
Level,"1,554,159",Government,1,Current Dollars,A822RC,117,T31505,1997,6,59e963ce37efdf6d8b48200a
Level,"1,613,514",Government,1,Current Dollars,A822RC,117,T31505,1998,6,59e963ce37efdf6d8b48200b
Level,"1,726,038",Government,1,Current Dollars,A822RC,117,T31505,1999,6,59e963ce37efdf6d8b48200c
Level,"1,834,428",Government,1,Current Dollars,A822RC,117,T31505,2000,6,59e963ce37efdf6d8b48200d
Level,"1,958,765",Government,1,Current Dollars,A822RC,117,T31505,2001,6,59e963ce37efdf6d8b48200e
Level,"2,094,937",Government,1,Current Dollars,A822RC,117,T31505,2002,6,59e963ce37efdf6d8b48200f
Level,"2,220,849",Government,1,Current Dollars,A822RC,117,T31505,2003,6,59e963ce37efdf6d8b482010
Level,"2,357,402",Government,1,Current Dollars,A822RC,117,T31505,2004,6,59e963ce37efdf6d8b482011
Level,"2,493,690",Government,1,Current Dollars,A822RC,117,T31505,2005,6,59e963ce37efdf6d8b482012
Level,"2,642,194",Government,1,Current Dollars,A822RC,117,T31505,2006,6,59e963ce37efdf6d8b482013
Level,"2,801,927",Government,1,Current Dollars,A822RC,117,T31505,2007,6,59e963ce37efdf6d8b482014
Level,"3,003,191",Government,1,Current Dollars,A822RC,117,T31505,2008,6,59e963ce37efdf6d8b482015
Level,"3,089,091",Government,1,Current Dollars,A822RC,117,T31505,2009,6,59e963ce37efdf6d8b482016
Level,"3,174,026",Government,1,Current Dollars,A822RC,117,T31505,2010,6,59e963ce37efdf6d8b482017
Level,"3,168,743",Government,1,Current Dollars,A822RC,117,T31505,2011,6,59e963ce37efdf6d8b482018
Level,"3,158,586",Government,1,Current Dollars,A822RC,117,T31505,2012,6,59e963ce37efdf6d8b482019
Level,"3,116,051",Government,1,Current Dollars,A822RC,117,T31505,2013,6,59e963ce37efdf6d8b48201a
Level,"3,157,046",Government,1,Current Dollars,A822RC,117,T31505,2014,6,59e963ce37efdf6d8b48201b
Level,"3,218,919",Government,1,Current Dollars,A822RC,117,T31505,2015,6,59e963ce37efdf6d8b48201c
Level,"3,267,795",Government,1,Current Dollars,A822RC,117,T31505,2016,6,59e963ce37efdf6d8b48201d
Level,"5,283",General public service,2,Current Dollars,W575RC,117,T31505,1959,6,59e963ce37efdf6d8b48201e
Level,"5,766",General public service,2,Current Dollars,W575RC,117,T31505,1960,6,59e963ce37efdf6d8b48201f
Level,"6,212",General public service,2,Current Dollars,W575RC,117,T31505,1961,6,59e963ce37efdf6d8b482020
Level,"6,704",General public service,2,Current Dollars,W575RC,117,T31505,1962,6,59e963ce37efdf6d8b482021
Level,"7,130",General public service,2,Current Dollars,W575RC,117,T31505,1963,6,59e963ce37efdf6d8b482022
Level,"7,708",General public service,2,Current Dollars,W575RC,117,T31505,1964,6,59e963ce37efdf6d8b482023
Level,"8,609",General public service,2,Current Dollars,W575RC,117,T31505,1965,6,59e963ce37efdf6d8b482024
Level,"9,082",General public service,2,Current Dollars,W575RC,117,T31505,1966,6,59e963ce37efdf6d8b482025
Level,"9,710",General public service,2,Current Dollars,W575RC,117,T31505,1967,6,59e963ce37efdf6d8b482026
Level,"11,120",General public service,2,Current Dollars,W575RC,117,T31505,1968,6,59e963ce37efdf6d8b482027
Level,"13,654",General public service,2,Current Dollars,W575RC,117,T31505,1969,6,59e963ce37efdf6d8b482028
Level,"15,359",General public service,2,Current Dollars,W575RC,117,T31505,1970,6,59e963ce37efdf6d8b482029
Level,"17,722",General public service,2,Current Dollars,W575RC,117,T31505,1971,6,59e963ce37efdf6d8b48202a
Level,"20,042",General public service,2,Current Dollars,W575RC,117,T31505,1972,6,59e963ce37efdf6d8b48202b
Level,"22,501",General public service,2,Current Dollars,W575RC,117,T31505,1973,6,59e963ce37efdf6d8b48202c
Level,"27,050",General public service,2,Current Dollars,W575RC,117,T31505,1974,6,59e963ce37efdf6d8b48202d
Level,"31,762",General public service,2,Current Dollars,W575RC,117,T31505,1975,6,59e963ce37efdf6d8b48202e
Level,"33,603",General public service,2,Current Dollars,W575RC,117,T31505,1976,6,59e963ce37efdf6d8b48202f
Level,"36,741",General public service,2,Current Dollars,W575RC,117,T31505,1977,6,59e963ce37efdf6d8b482030
Level,"39,436",General public service,2,Current Dollars,W575RC,117,T31505,1978,6,59e963ce37efdf6d8b482031
Level,"42,963",General public service,2,Current Dollars,W575RC,117,T31505,1979,6,59e963ce37efdf6d8b482032
Level,"47,467",General public service,2,Current Dollars,W575RC,117,T31505,1980,6,59e963ce37efdf6d8b482033
Level,"49,796",General public service,2,Current Dollars,W575RC,117,T31505,1981,6,59e963ce37efdf6d8b482034
Level,"54,038",General public service,2,Current Dollars,W575RC,117,T31505,1982,6,59e963ce37efdf6d8b482035
Level,"57,890",General public service,2,Current Dollars,W575RC,117,T31505,1983,6,59e963ce37efdf6d8b482036
Level,"61,400",General public service,2,Current Dollars,W575RC,117,T31505,1984,6,59e963ce37efdf6d8b482037
Level,"69,984",General public service,2,Current Dollars,W575RC,117,T31505,1985,6,59e963ce37efdf6d8b482038
Level,"75,341",General public service,2,Current Dollars,W575RC,117,T31505,1986,6,59e963ce37efdf6d8b482039
Level,"80,205",General public service,2,Current Dollars,W575RC,117,T31505,1987,6,59e963ce37efdf6d8b48203a
Level,"83,108",General public service,2,Current Dollars,W575RC,117,T31505,1988,6,59e963ce37efdf6d8b48203b
Level,"89,558",General public service,2,Current Dollars,W575RC,117,T31505,1989,6,59e963ce37efdf6d8b48203c
Level,"98,340",General public service,2,Current Dollars,W575RC,117,T31505,1990,6,59e963ce37efdf6d8b48203d
Level,"104,161",General public service,2,Current Dollars,W575RC,117,T31505,1991,6,59e963ce37efdf6d8b48203e
Level,"110,979",General public service,2,Current Dollars,W575RC,117,T31505,1992,6,59e963ce37efdf6d8b48203f
Level,"111,442",General public service,2,Current Dollars,W575RC,117,T31505,1993,6,59e963ce37efdf6d8b482040
Level,"116,371",General public service,2,Current Dollars,W575RC,117,T31505,1994,6,59e963ce37efdf6d8b482041
Level,"122,348",General public service,2,Current Dollars,W575RC,117,T31505,1995,6,59e963ce37efdf6d8b482042
Level,"122,743",General public service,2,Current Dollars,W575RC,117,T31505,1996,6,59e963ce37efdf6d8b482043
Level,"131,421",General public service,2,Current Dollars,W575RC,117,T31505,1997,6,59e963ce37efdf6d8b482044
Level,"140,030",General public service,2,Current Dollars,W575RC,117,T31505,1998,6,59e963ce37efdf6d8b482045
Level,"151,591",General public service,2,Current Dollars,W575RC,117,T31505,1999,6,59e963ce37efdf6d8b482046
Level,"158,937",General public service,2,Current Dollars,W575RC,117,T31505,2000,6,59e963ce37efdf6d8b482047
Level,"172,055",General public service,2,Current Dollars,W575RC,117,T31505,2001,6,59e963ce37efdf6d8b482048
Level,"186,363",General public service,2,Current Dollars,W575RC,117,T31505,2002,6,59e963ce37efdf6d8b482049
Level,"190,589",General public service,2,Current Dollars,W575RC,117,T31505,2003,6,59e963ce37efdf6d8b48204a
Level,"204,518",General public service,2,Current Dollars,W575RC,117,T31505,2004,6,59e963ce37efdf6d8b48204b
Level,"216,884",General public service,2,Current Dollars,W575RC,117,T31505,2005,6,59e963ce37efdf6d8b48204c
Level,"227,278",General public service,2,Current Dollars,W575RC,117,T31505,2006,6,59e963ce37efdf6d8b48204d
Level,"237,201",General public service,2,Current Dollars,W575RC,117,T31505,2007,6,59e963ce37efdf6d8b48204e
Level,"251,516",General public service,2,Current Dollars,W575RC,117,T31505,2008,6,59e963ce37efdf6d8b48204f
Level,"261,375",General public service,2,Current Dollars,W575RC,117,T31505,2009,6,59e963ce37efdf6d8b482050
Level,"264,197",General public service,2,Current Dollars,W575RC,117,T31505,2010,6,59e963ce37efdf6d8b482051
Level,"261,377",General public service,2,Current Dollars,W575RC,117,T31505,2011,6,59e963ce37efdf6d8b482052
Level,"262,201",General public service,2,Current Dollars,W575RC,117,T31505,2012,6,59e963ce37efdf6d8b482053
Level,"258,855",General public service,2,Current Dollars,W575RC,117,T31505,2013,6,59e963ce37efdf6d8b482054
Level,"261,486",General public service,2,Current Dollars,W575RC,117,T31505,2014,6,59e963ce37efdf6d8b482055
Level,"269,691",General public service,2,Current Dollars,W575RC,117,T31505,2015,6,59e963ce37efdf6d8b482056
Level,"275,422",General public service,2,Current Dollars,W575RC,117,T31505,2016,6,59e963ce37efdf6d8b482057
Level,"2,537",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1959,6,59e963ce37efdf6d8b482058
Level,"2,777",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1960,6,59e963ce37efdf6d8b482059
Level,"2,864",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1961,6,59e963ce37efdf6d8b48205a
Level,"3,130",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1962,6,59e963ce37efdf6d8b48205b
Level,"3,273",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1963,6,59e963ce37efdf6d8b48205c
Level,"3,394",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1964,6,59e963ce37efdf6d8b48205d
Level,"3,822",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1965,6,59e963ce37efdf6d8b48205e
Level,"3,851",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1966,6,59e963ce37efdf6d8b48205f
Level,"3,635",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1967,6,59e963ce37efdf6d8b482060
Level,"2,611",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1968,6,59e963ce37efdf6d8b482061
Level,"3,327",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1969,6,59e963ce37efdf6d8b482062
Level,"4,019",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1970,6,59e963ce37efdf6d8b482063
Level,"4,916",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1971,6,59e963ce37efdf6d8b482064
Level,"5,472",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1972,6,59e963ce37efdf6d8b482065
Level,"6,018",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1973,6,59e963ce37efdf6d8b482066
Level,"7,417",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1974,6,59e963ce37efdf6d8b482067
Level,"7,990",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1975,6,59e963ce37efdf6d8b482068
Level,"8,367",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1976,6,59e963ce37efdf6d8b482069
Level,"8,959",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1977,6,59e963ce37efdf6d8b48206a
Level,"9,663",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1978,6,59e963ce37efdf6d8b48206b
Level,"11,514",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1979,6,59e963ce37efdf6d8b48206c
Level,"13,099",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1980,6,59e963ce37efdf6d8b48206d
Level,"13,465",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1981,6,59e963ce37efdf6d8b48206e
Level,"14,891",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1982,6,59e963ce37efdf6d8b48206f
Level,"13,617",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1983,6,59e963ce37efdf6d8b482070
Level,"14,604",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1984,6,59e963ce37efdf6d8b482071
Level,"16,012",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1985,6,59e963ce37efdf6d8b482072
Level,"16,547",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1986,6,59e963ce37efdf6d8b482073
Level,"17,878",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1987,6,59e963ce37efdf6d8b482074
Level,"17,553",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1988,6,59e963ce37efdf6d8b482075
Level,"18,461",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1989,6,59e963ce37efdf6d8b482076
Level,"22,169",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1990,6,59e963ce37efdf6d8b482077
Level,"23,183",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1991,6,59e963ce37efdf6d8b482078
Level,"23,630",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1992,6,59e963ce37efdf6d8b482079
Level,"24,891",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1993,6,59e963ce37efdf6d8b48207a
Level,"25,653",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1994,6,59e963ce37efdf6d8b48207b
Level,"28,791",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1995,6,59e963ce37efdf6d8b48207c
Level,"26,834",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1996,6,59e963ce37efdf6d8b48207d
Level,"29,520",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1997,6,59e963ce37efdf6d8b48207e
Level,"30,769",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1998,6,59e963ce37efdf6d8b48207f
Level,"32,624",Executive and legislative,3,Current Dollars,W576RC,117,T31505,1999,6,59e963ce37efdf6d8b482080
Level,"34,534",Executive and legislative,3,Current Dollars,W576RC,117,T31505,2000,6,59e963ce37efdf6d8b482081
Level,"37,600",Executive and legislative,3,Current Dollars,W576RC,117,T31505,2001,6,59e963ce37efdf6d8b482082
Level,"44,724",Executive and legislative,3,Current Dollars,W576RC,117,T31505,2002,6,59e963ce37efdf6d8b482083
Level,"49,425",Executive and legislative,3,Current Dollars,W576RC,117,T31505,2003,6,59e963ce37efdf6d8b482084
Level,"59,943",Executive and legislative,3,Current Dollars,W576RC,117,T31505,2004,6,59e963ce37efdf6d8b482085
Level,"62,606",Executive and legislative,3,Current Dollars,W576RC,117,T31505,2005,6,59e963ce37efdf6d8b482086
Level,"66,241",Executive and legislative,3,Current Dollars,W576RC,117,T31505,2006,6,59e963ce37efdf6d8b482087
Level,"71,964",Executive and legislative,3,Current Dollars,W576RC,117,T31505,2007,6,59e963ce37efdf6d8b482088
Level,"77,249",Executive and legislative,3,Current Dollars,W576RC,117,T31505,2008,6,59e963ce37efdf6d8b482089
Level,"82,223",Executive and legislative,3,Current Dollars,W576RC,117,T31505,2009,6,59e963ce37efdf6d8b48208a
Level,"84,190",Executive and legislative,3,Current Dollars,W576RC,117,T31505,2010,6,59e963ce37efdf6d8b48208b
Level,"87,912",Executive and legislative,3,Current Dollars,W576RC,117,T31505,2011,6,59e963ce37efdf6d8b48208c
Level,"87,994",Executive and legislative,3,Current Dollars,W576RC,117,T31505,2012,6,59e963ce37efdf6d8b48208d
Level,"85,860",Executive and legislative,3,Current Dollars,W576RC,117,T31505,2013,6,59e963ce37efdf6d8b48208e
Level,"87,975",Executive and legislative,3,Current Dollars,W576RC,117,T31505,2014,6,59e963ce37efdf6d8b48208f
Level,"90,713",Executive and legislative,3,Current Dollars,W576RC,117,T31505,2015,6,59e963ce37efdf6d8b482090
Level,"93,182",Executive and legislative,3,Current Dollars,W576RC,117,T31505,2016,6,59e963ce37efdf6d8b482091
Level,"1,256",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1959,6,59e963ce37efdf6d8b482092
Level,"1,373",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1960,6,59e963ce37efdf6d8b482093
Level,"1,452",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1961,6,59e963ce37efdf6d8b482094
Level,"1,547",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1962,6,59e963ce37efdf6d8b482095
Level,"1,583",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1963,6,59e963ce37efdf6d8b482096
Level,"1,727",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1964,6,59e963ce37efdf6d8b482097
Level,"1,807",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1965,6,59e963ce37efdf6d8b482098
Level,"1,947",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1966,6,59e963ce37efdf6d8b482099
Level,"2,262",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1967,6,59e963ce37efdf6d8b48209a
Level,"3,795",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1968,6,59e963ce37efdf6d8b48209b
Level,"4,798",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1969,6,59e963ce37efdf6d8b48209c
Level,"5,566",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1970,6,59e963ce37efdf6d8b48209d
Level,"6,109",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1971,6,59e963ce37efdf6d8b48209e
Level,"6,668",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1972,6,59e963ce37efdf6d8b48209f
Level,"6,946",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1973,6,59e963ce37efdf6d8b4820a0
Level,"7,945",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1974,6,59e963ce37efdf6d8b4820a1
Level,"9,503",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1975,6,59e963ce37efdf6d8b4820a2
Level,"9,830",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1976,6,59e963ce37efdf6d8b4820a3
Level,"10,892",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1977,6,59e963ce37efdf6d8b4820a4
Level,"11,273",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1978,6,59e963ce37efdf6d8b4820a5
Level,"11,387",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1979,6,59e963ce37efdf6d8b4820a6
Level,"11,701",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1980,6,59e963ce37efdf6d8b4820a7
Level,"12,151",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1981,6,59e963ce37efdf6d8b4820a8
Level,"14,170",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1982,6,59e963ce37efdf6d8b4820a9
Level,"17,134",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1983,6,59e963ce37efdf6d8b4820aa
Level,"17,170",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1984,6,59e963ce37efdf6d8b4820ab
Level,"22,100",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1985,6,59e963ce37efdf6d8b4820ac
Level,"23,893",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1986,6,59e963cf37efdf6d8b4820ad
Level,"23,821",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1987,6,59e963cf37efdf6d8b4820ae
Level,"26,075",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1988,6,59e963cf37efdf6d8b4820af
Level,"27,685",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1989,6,59e963cf37efdf6d8b4820b0
Level,"28,922",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1990,6,59e963cf37efdf6d8b4820b1
Level,"31,648",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1991,6,59e963cf37efdf6d8b4820b2
Level,"33,718",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1992,6,59e963cf37efdf6d8b4820b3
Level,"31,201",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1993,6,59e963cf37efdf6d8b4820b4
Level,"32,710",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1994,6,59e963cf37efdf6d8b4820b5
Level,"33,824",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1995,6,59e963cf37efdf6d8b4820b6
Level,"33,206",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1996,6,59e963cf37efdf6d8b4820b7
Level,"35,436",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1997,6,59e963cf37efdf6d8b4820b8
Level,"36,166",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1998,6,59e963cf37efdf6d8b4820b9
Level,"39,869",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,1999,6,59e963cf37efdf6d8b4820ba
Level,"38,126",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,2000,6,59e963cf37efdf6d8b4820bb
Level,"42,354",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,2001,6,59e963cf37efdf6d8b4820bc
Level,"41,981",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,2002,6,59e963cf37efdf6d8b4820bd
Level,"42,315",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,2003,6,59e963cf37efdf6d8b4820be
Level,"43,663",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,2004,6,59e963cf37efdf6d8b4820bf
Level,"44,752",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,2005,6,59e963cf37efdf6d8b4820c0
Level,"45,420",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,2006,6,59e963cf37efdf6d8b4820c1
Level,"46,327",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,2007,6,59e963cf37efdf6d8b4820c2
Level,"51,823",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,2008,6,59e963cf37efdf6d8b4820c3
Level,"52,683",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,2009,6,59e963cf37efdf6d8b4820c4
Level,"54,109",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,2010,6,59e963cf37efdf6d8b4820c5
Level,"50,113",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,2011,6,59e963cf37efdf6d8b4820c6
Level,"50,633",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,2012,6,59e963cf37efdf6d8b4820c7
Level,"50,725",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,2013,6,59e963cf37efdf6d8b4820c8
Level,"48,475",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,2014,6,59e963cf37efdf6d8b4820c9
Level,"51,349",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,2015,6,59e963cf37efdf6d8b4820ca
Level,"52,874",Tax collection and financial management,4,Current Dollars,W577RC,117,T31505,2016,6,59e963cf37efdf6d8b4820cb
Level,"1,490",Other,5,Current Dollars,W578RC,117,T31505,1959,6,59e963cf37efdf6d8b4820cc
Level,"1,616",Other,5,Current Dollars,W578RC,117,T31505,1960,6,59e963cf37efdf6d8b4820cd
Level,"1,896",Other,5,Current Dollars,W578RC,117,T31505,1961,6,59e963cf37efdf6d8b4820ce
Level,"2,027",Other,5,Current Dollars,W578RC,117,T31505,1962,6,59e963cf37efdf6d8b4820cf
Level,"2,274",Other,5,Current Dollars,W578RC,117,T31505,1963,6,59e963cf37efdf6d8b4820d0
Level,"2,586",Other,5,Current Dollars,W578RC,117,T31505,1964,6,59e963cf37efdf6d8b4820d1
Level,"2,980",Other,5,Current Dollars,W578RC,117,T31505,1965,6,59e963cf37efdf6d8b4820d2
Level,"3,284",Other,5,Current Dollars,W578RC,117,T31505,1966,6,59e963cf37efdf6d8b4820d3
Level,"3,813",Other,5,Current Dollars,W578RC,117,T31505,1967,6,59e963cf37efdf6d8b4820d4
Level,"4,714",Other,5,Current Dollars,W578RC,117,T31505,1968,6,59e963cf37efdf6d8b4820d5
Level,"5,529",Other,5,Current Dollars,W578RC,117,T31505,1969,6,59e963cf37efdf6d8b4820d6
Level,"5,774",Other,5,Current Dollars,W578RC,117,T31505,1970,6,59e963cf37efdf6d8b4820d7
Level,"6,698",Other,5,Current Dollars,W578RC,117,T31505,1971,6,59e963cf37efdf6d8b4820d8
Level,"7,902",Other,5,Current Dollars,W578RC,117,T31505,1972,6,59e963cf37efdf6d8b4820d9
