CL_UNIT,DataValue,LineDescription,LineNumber,METRIC_NAME,SeriesCode,TableID,TableName,TimePeriod,UNIT_MULT,_id
Level,"43,466",Exports of goods and services,1,Current Dollars,B020RC,133,T40205,1967,6,59e9659e37efdf6d8b48a4e3
Level,"47,907",Exports of goods and services,1,Current Dollars,B020RC,133,T40205,1968,6,59e9659f37efdf6d8b48a4e4
Level,"51,922",Exports of goods and services,1,Current Dollars,B020RC,133,T40205,1969,6,59e9659f37efdf6d8b48a4e5
Level,"59,710",Exports of goods and services,1,Current Dollars,B020RC,133,T40205,1970,6,59e9659f37efdf6d8b48a4e6
Level,"62,964",Exports of goods and services,1,Current Dollars,B020RC,133,T40205,1971,6,59e9659f37efdf6d8b48a4e7
Level,"70,844",Exports of goods and services,1,Current Dollars,B020RC,133,T40205,1972,6,59e9659f37efdf6d8b48a4e8
Level,"95,270",Exports of goods and services,1,Current Dollars,B020RC,133,T40205,1973,6,59e9659f37efdf6d8b48a4e9
Level,"126,651",Exports of goods and services,1,Current Dollars,B020RC,133,T40205,1974,6,59e9659f37efdf6d8b48a4ea
Level,"138,707",Exports of goods and services,1,Current Dollars,B020RC,133,T40205,1975,6,59e9659f37efdf6d8b48a4eb
Level,"149,515",Exports of goods and services,1,Current Dollars,B020RC,133,T40205,1976,6,59e9659f37efdf6d8b48a4ec
Level,"159,350",Exports of goods and services,1,Current Dollars,B020RC,133,T40205,1977,6,59e9659f37efdf6d8b48a4ed
Level,"186,885",Exports of goods and services,1,Current Dollars,B020RC,133,T40205,1978,6,59e9659f37efdf6d8b48a4ee
Level,"230,129",Exports of goods and services,1,Current Dollars,B020RC,133,T40205,1979,6,59e9659f37efdf6d8b48a4ef
Level,"280,773",Exports of goods and services,1,Current Dollars,B020RC,133,T40205,1980,6,59e9659f37efdf6d8b48a4f0
Level,"305,239",Exports of goods and services,1,Current Dollars,B020RC,133,T40205,1981,6,59e9659f37efdf6d8b48a4f1
Level,"283,209",Exports of goods and services,1,Current Dollars,B020RC,133,T40205,1982,6,59e9659f37efdf6d8b48a4f2
Level,"276,996",Exports of goods and services,1,Current Dollars,B020RC,133,T40205,1983,6,59e9659f37efdf6d8b48a4f3
Level,"302,383",Exports of goods and services,1,Current Dollars,B020RC,133,T40205,1984,6,59e9659f37efdf6d8b48a4f4
Level,"303,209",Exports of goods and services,1,Current Dollars,B020RC,133,T40205,1985,6,59e9659f37efdf6d8b48a4f5
Level,"321,000",Exports of goods and services,1,Current Dollars,B020RC,133,T40205,1986,6,59e9659f37efdf6d8b48a4f6
Level,"363,944",Exports of goods and services,1,Current Dollars,B020RC,133,T40205,1987,6,59e9659f37efdf6d8b48a4f7
Level,"444,601",Exports of goods and services,1,Current Dollars,B020RC,133,T40205,1988,6,59e9659f37efdf6d8b48a4f8
Level,"504,291",Exports of goods and services,1,Current Dollars,B020RC,133,T40205,1989,6,59e9659f37efdf6d8b48a4f9
Level,"551,874",Exports of goods and services,1,Current Dollars,B020RC,133,T40205,1990,6,59e9659f37efdf6d8b48a4fa
Level,"594,932",Exports of goods and services,1,Current Dollars,B020RC,133,T40205,1991,6,59e9659f37efdf6d8b48a4fb
Level,"633,053",Exports of goods and services,1,Current Dollars,B020RC,133,T40205,1992,6,59e9659f37efdf6d8b48a4fc
Level,"654,800",Exports of goods and services,1,Current Dollars,B020RC,133,T40205,1993,6,59e9659f37efdf6d8b48a4fd
Level,"720,939",Exports of goods and services,1,Current Dollars,B020RC,133,T40205,1994,6,59e9659f37efdf6d8b48a4fe
Level,"812,813",Exports of goods and services,1,Current Dollars,B020RC,133,T40205,1995,6,59e9659f37efdf6d8b48a4ff
Level,"867,590",Exports of goods and services,1,Current Dollars,B020RC,133,T40205,1996,6,59e9659f37efdf6d8b48a500
Level,"953,806",Exports of goods and services,1,Current Dollars,B020RC,133,T40205,1997,6,59e9659f37efdf6d8b48a501
Level,"952,981",Exports of goods and services,1,Current Dollars,B020RC,133,T40205,1998,6,59e9659f37efdf6d8b48a502
Level,"991,980",Exports of goods and services,1,Current Dollars,B020RC,133,T40205,1999,6,59e9659f37efdf6d8b48a503
Level,"1,096,835",Exports of goods and services,1,Current Dollars,B020RC,133,T40205,2000,6,59e9659f37efdf6d8b48a504
Level,"1,026,713",Exports of goods and services,1,Current Dollars,B020RC,133,T40205,2001,6,59e9659f37efdf6d8b48a505
Level,"1,002,509",Exports of goods and services,1,Current Dollars,B020RC,133,T40205,2002,6,59e9659f37efdf6d8b48a506
Level,"1,040,279",Exports of goods and services,1,Current Dollars,B020RC,133,T40205,2003,6,59e9659f37efdf6d8b48a507
Level,"1,181,507",Exports of goods and services,1,Current Dollars,B020RC,133,T40205,2004,6,59e9659f37efdf6d8b48a508
Level,"1,308,901",Exports of goods and services,1,Current Dollars,B020RC,133,T40205,2005,6,59e9659f37efdf6d8b48a509
Level,"1,476,316",Exports of goods and services,1,Current Dollars,B020RC,133,T40205,2006,6,59e9659f37efdf6d8b48a50a
