CL_UNIT,DataValue,LineDescription,LineNumber,METRIC_NAME,SeriesCode,TableID,TableName,TimePeriod,UNIT_MULT,_id
Level,"9,484",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1929,6,59e9683e37efdf6d8b496402
Level,"6,848",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1930,6,59e9683f37efdf6d8b496403
Level,"4,461",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1931,6,59e9683f37efdf6d8b496404
Level,"2,232",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1932,6,59e9683f37efdf6d8b496405
Level,"1,775",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1933,6,59e9683f37efdf6d8b496406
Level,"2,226",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1934,6,59e9683f37efdf6d8b496407
Level,"2,773",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1935,6,59e9683f37efdf6d8b496408
Level,"3,632",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1936,6,59e9683f37efdf6d8b496409
Level,"4,784",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1937,6,59e9683f37efdf6d8b49640a
Level,"4,293",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1938,6,59e9683f37efdf6d8b49640b
Level,"5,291",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1939,6,59e9683f37efdf6d8b49640c
Level,"6,113",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1940,6,59e9683f37efdf6d8b49640d
Level,"7,353",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1941,6,59e9683f37efdf6d8b49640e
Level,"4,512",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1942,6,59e9683f37efdf6d8b49640f
Level,"3,303",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1943,6,59e9683f37efdf6d8b496410
Level,"3,841",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1944,6,59e9683f37efdf6d8b496411
Level,"5,115",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1945,6,59e9683f37efdf6d8b496412
Level,"15,159",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1946,6,59e9683f37efdf6d8b496413
Level,"20,045",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1947,6,59e9683f37efdf6d8b496414
Level,"25,004",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1948,6,59e9683f37efdf6d8b496415
Level,"23,720",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1949,6,59e9683f37efdf6d8b496416
Level,"30,326",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1950,6,59e9683f37efdf6d8b496417
Level,"30,244",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1951,6,59e9683f37efdf6d8b496418
Level,"30,714",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1952,6,59e9683f37efdf6d8b496419
Level,"32,883",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1953,6,59e9683f37efdf6d8b49641a
Level,"34,916",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1954,6,59e9683f37efdf6d8b49641b
Level,"40,128",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1955,6,59e9683f37efdf6d8b49641c
Level,"41,709",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1956,6,59e9683f37efdf6d8b49641d
Level,"41,126",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1957,6,59e9683f37efdf6d8b49641e
Level,"39,976",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1958,6,59e9683f37efdf6d8b49641f
Level,"46,207",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1959,6,59e9683f37efdf6d8b496420
Level,"45,895",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1960,6,59e9683f37efdf6d8b496421
Level,"46,205",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1961,6,59e9683f37efdf6d8b496422
Level,"49,881",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1962,6,59e9683f37efdf6d8b496423
Level,"53,462",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1963,6,59e9683f37efdf6d8b496424
Level,"58,209",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1964,6,59e9683f37efdf6d8b496425
Level,"62,797",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1965,6,59e9683f37efdf6d8b496426
Level,"64,035",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1966,6,59e9683f37efdf6d8b496427
Level,"64,427",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1967,6,59e9683f37efdf6d8b496428
Level,"72,890",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1968,6,59e9683f37efdf6d8b496429
Level,"81,063",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1969,6,59e9683f37efdf6d8b49642a
Level,"82,577",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1970,6,59e9683f37efdf6d8b49642b
Level,"99,554",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1971,6,59e9683f37efdf6d8b49642c
Level,"118,036",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1972,6,59e9683f37efdf6d8b49642d
Level,"131,566",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1973,6,59e9683f37efdf6d8b49642e
Level,"128,824",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1974,6,59e9683f37efdf6d8b49642f
Level,"126,164",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1975,6,59e9683f37efdf6d8b496430
Level,"150,555",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1976,6,59e9683f37efdf6d8b496431
Level,"187,410",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1977,6,59e9683f37efdf6d8b496432
Level,"228,860",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1978,6,59e9683f37efdf6d8b496433
Level,"262,375",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1979,6,59e9683f37efdf6d8b496434
Level,"262,314",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1980,6,59e9683f37efdf6d8b496435
Level,"292,181",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1981,6,59e9683f37efdf6d8b496436
Level,"284,723",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1982,6,59e9683f37efdf6d8b496437
Level,"311,237",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1983,6,59e9683f37efdf6d8b496438
Level,"363,046",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1984,6,59e9683f37efdf6d8b496439
Level,"389,538",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1985,6,59e9683f37efdf6d8b49643a
Level,"405,840",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1986,6,59e9683f37efdf6d8b49643b
Level,"418,187",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1987,6,59e9683f37efdf6d8b49643c
Level,"432,929",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1988,6,59e9683f37efdf6d8b49643d
Level,"443,582",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1989,6,59e9683f37efdf6d8b49643e
Level,"436,577",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1990,6,59e9683f37efdf6d8b49643f
Level,"399,010",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1991,6,59e9683f37efdf6d8b496440
Level,"421,392",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1992,6,59e9683f37efdf6d8b496441
Level,"457,890",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1993,6,59e9683f37efdf6d8b496442
Level,"504,389",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1994,6,59e9683f37efdf6d8b496443
Level,"525,012",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1995,6,59e9683f37efdf6d8b496444
Level,"576,313",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1996,6,59e9683f37efdf6d8b496445
Level,"619,582",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1997,6,59e9683f37efdf6d8b496446
Level,"687,266",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1998,6,59e9683f37efdf6d8b496447
Level,"738,457",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,1999,6,59e9683f37efdf6d8b496448
Level,"795,874",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,2000,6,59e9683f37efdf6d8b496449
Level,"834,950",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,2001,6,59e9683f37efdf6d8b49644a
Level,"832,471",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,2002,6,59e9683f37efdf6d8b49644b
Level,"910,489",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,2003,6,59e9683f37efdf6d8b49644c
Level,"1,042,493",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,2004,6,59e9683f37efdf6d8b49644d
Level,"1,192,082",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,2005,6,59e9683f37efdf6d8b49644e
Level,"1,242,937",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,2006,6,59e9683f37efdf6d8b49644f
Level,"1,175,729",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,2007,6,59e9683f37efdf6d8b496450
Level,"1,058,900",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,2008,6,59e9683f37efdf6d8b496451
Level,"822,138",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,2009,6,59e9683f37efdf6d8b496452
Level,"734,755",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,2010,6,59e9683f37efdf6d8b496453
Level,"759,106",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,2011,6,59e9683f37efdf6d8b496454
Level,"881,363",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,2012,6,59e9683f37efdf6d8b496455
Level,"973,905",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,2013,6,59e9683f37efdf6d8b496456
Level,"1,098,143",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,2014,6,59e9683f37efdf6d8b496457
Level,"1,173,037",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,2015,6,59e9683f37efdf6d8b496458
Level,"1,211,916",Private fixed investment in structures,1,Current Dollars,A349RC,151,T50405,2016,6,59e9683f37efdf6d8b496459
