CL_UNIT,DataValue,LineDescription,LineNumber,METRIC_NAME,SeriesCode,TableID,TableName,TimePeriod,UNIT_MULT,_id
Level,6.29,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1946,0,59e936d337efdf5e316eb32b
Level,1.21,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1947,0,59e936d337efdf5e316eb32c
Level,1.47,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1948,0,59e936d337efdf5e316eb32d
Level,1.77,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1949,0,59e936d337efdf5e316eb32e
Level,4.20,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1950,0,59e936d337efdf5e316eb32f
Level,1.00,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1951,0,59e936d337efdf5e316eb330
Level,1.90,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1952,0,59e936d337efdf5e316eb331
Level,2.85,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1953,0,59e936d337efdf5e316eb332
Level,1.25,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1954,0,59e936d337efdf5e316eb333
Level,4.50,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1955,0,59e936d337efdf5e316eb334
Level,1.77,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1956,0,59e936d337efdf5e316eb335
Level,1.49,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1957,0,59e936d337efdf5e316eb336
Level,0.52,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1958,0,59e936d337efdf5e316eb337
Level,3.49,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1959,0,59e936d337efdf5e316eb338
Level,1.67,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1960,0,59e936d337efdf5e316eb339
Level,1.26,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1961,0,59e936d337efdf5e316eb33a
Level,3.00,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1962,0,59e936d337efdf5e316eb33b
Level,2.47,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1963,0,59e936d337efdf5e316eb33c
Level,3.56,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1964,0,59e936d337efdf5e316eb33d
Level,3.79,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1965,0,59e936d337efdf5e316eb33e
Level,3.37,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1966,0,59e936d337efdf5e316eb33f
Level,1.76,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1967,0,59e936d337efdf5e316eb340
Level,3.38,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1968,0,59e936d337efdf5e316eb341
Level,2.21,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1969,0,59e936d337efdf5e316eb342
Level,1.39,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1970,0,59e936d337efdf5e316eb343
Level,2.29,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1971,0,59e936d337efdf5e316eb344
Level,3.67,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1972,0,59e936d337efdf5e316eb345
Level,2.97,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1973,0,59e936d337efdf5e316eb346
Level,-0.50,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1974,0,59e936d337efdf5e316eb347
Level,1.36,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1975,0,59e936d337efdf5e316eb348
Level,3.41,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1976,0,59e936d337efdf5e316eb349
Level,2.59,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1977,0,59e936d337efdf5e316eb34a
Level,2.69,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1978,0,59e936d337efdf5e316eb34b
Level,1.44,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1979,0,59e936d337efdf5e316eb34c
Level,-0.19,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1980,0,59e936d337efdf5e316eb34d
Level,0.91,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1981,0,59e936d337efdf5e316eb34e
Level,0.86,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1982,0,59e936d337efdf5e316eb34f
Level,3.54,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1983,0,59e936d337efdf5e316eb350
Level,3.32,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1984,0,59e936d337efdf5e316eb351
Level,3.25,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1985,0,59e936d337efdf5e316eb352
Level,2.63,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1986,0,59e936d337efdf5e316eb353
Level,2.14,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1987,0,59e936d337efdf5e316eb354
Level,2.66,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1988,0,59e936d337efdf5e316eb355
Level,1.86,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1989,0,59e936d337efdf5e316eb356
Level,1.31,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1990,0,59e936d337efdf5e316eb357
Level,0.15,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1991,0,59e936d337efdf5e316eb358
Level,2.38,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1992,0,59e936d337efdf5e316eb359
Level,2.24,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1993,0,59e936d337efdf5e316eb35a
Level,2.52,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1994,0,59e936d337efdf5e316eb35b
Level,1.94,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1995,0,59e936d337efdf5e316eb35c
Level,2.28,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1996,0,59e936d337efdf5e316eb35d
Level,2.45,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1997,0,59e936d337efdf5e316eb35e
Level,3.45,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1998,0,59e936d337efdf5e316eb35f
Level,3.44,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,1999,0,59e936d337efdf5e316eb360
Level,3.32,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,2000,0,59e936d337efdf5e316eb361
Level,1.71,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,2001,0,59e936d337efdf5e316eb362
Level,1.72,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,2002,0,59e936d337efdf5e316eb363
Level,2.10,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,2003,0,59e936d337efdf5e316eb364
Level,2.59,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,2004,0,59e936d337efdf5e316eb365
Level,2.36,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,2005,0,59e936d337efdf5e316eb366
Level,2.04,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,2006,0,59e936d337efdf5e316eb367
Level,1.50,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,2007,0,59e936d337efdf5e316eb368
Level,-0.23,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,2008,0,59e936d337efdf5e316eb369
Level,-1.08,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,2009,0,59e936d337efdf5e316eb36a
Level,1.32,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,2010,0,59e936d337efdf5e316eb36b
Level,1.55,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,2011,0,59e936d337efdf5e316eb36c
Level,1.01,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,2012,0,59e936d337efdf5e316eb36d
Level,1.00,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,2013,0,59e936d337efdf5e316eb36e
Level,1.95,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,2014,0,59e936d337efdf5e316eb36f
Level,2.47,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,2015,0,59e936d337efdf5e316eb370
Level,1.86,Personal consumption expenditures,2,Quantity Contributions,DPCERY,2,T10102,2016,0,59e936d337efdf5e316eb371
Level,-3.29,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1930,0,59e936d337efdf5e316eb372
Level,-1.47,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1931,0,59e936d337efdf5e316eb373
Level,-4.72,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1932,0,59e936d337efdf5e316eb374
Level,-0.29,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1933,0,59e936d337efdf5e316eb375
Level,3.87,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1934,0,59e936d337efdf5e316eb376
Level,3.49,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1935,0,59e936d337efdf5e316eb377
Level,5.65,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1936,0,59e936d337efdf5e316eb378
Level,1.26,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1937,0,59e936d337efdf5e316eb379
Level,-0.90,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1938,0,59e936d337efdf5e316eb37a
Level,2.85,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1939,0,59e936d337efdf5e316eb37b
Level,2.52,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1940,0,59e936d337efdf5e316eb37c
Level,3.16,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1941,0,59e936d337efdf5e316eb37d
Level,-2.91,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1942,0,59e936d337efdf5e316eb37e
Level,-0.31,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1943,0,59e936d337efdf5e316eb37f
Level,0.21,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1944,0,59e936d337efdf5e316eb380
Level,1.86,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1945,0,59e936d337efdf5e316eb381
Level,5.29,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1946,0,59e936d337efdf5e316eb382
Level,1.11,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1947,0,59e936d337efdf5e316eb383
Level,0.80,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1948,0,59e936d337efdf5e316eb384
Level,1.17,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1949,0,59e936d337efdf5e316eb385
Level,3.06,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1950,0,59e936d337efdf5e316eb386
Level,-0.47,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1951,0,59e936d337efdf5e316eb387
Level,0.81,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1952,0,59e936d337efdf5e316eb388
Level,1.80,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1953,0,59e936d337efdf5e316eb389
Level,0.37,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1954,0,59e936d337efdf5e316eb38a
Level,3.16,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1955,0,59e936d337efdf5e316eb38b
Level,0.52,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1956,0,59e936d337efdf5e316eb38c
Level,0.58,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1957,0,59e936d437efdf5e316eb38d
Level,-0.34,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1958,0,59e936d437efdf5e316eb38e
Level,2.10,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1959,0,59e936d437efdf5e316eb38f
Level,0.58,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1960,0,59e936d437efdf5e316eb390
Level,0.21,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1961,0,59e936d437efdf5e316eb391
Level,1.63,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1962,0,59e936d437efdf5e316eb392
Level,1.25,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1963,0,59e936d437efdf5e316eb393
Level,1.85,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1964,0,59e936d437efdf5e316eb394
Level,2.18,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1965,0,59e936d437efdf5e316eb395
Level,1.95,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1966,0,59e936d437efdf5e316eb396
Level,0.60,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1967,0,59e936d437efdf5e316eb397
Level,1.85,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1968,0,59e936d437efdf5e316eb398
Level,0.92,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1969,0,59e936d437efdf5e316eb399
Level,0.23,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1970,0,59e936d437efdf5e316eb39a
Level,1.23,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1971,0,59e936d437efdf5e316eb39b
Level,1.90,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1972,0,59e936d437efdf5e316eb39c
Level,1.51,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1973,0,59e936d437efdf5e316eb39d
Level,-1.08,Goods,3,Quantity Contributions,DGDSRY,2,T10102,1974,0,59e936d437efdf5e316eb39e
