CL_UNIT,DataValue,LineDescription,LineNumber,METRIC_NAME,SeriesCode,TableID,TableName,TimePeriod,UNIT_MULT,_id
Level,"6,011","Mining, utilities, and construction",3,Current Dollars,N541RC,164,T50705B,2003,6,59e969dc37efdf6d8b49d829
Level,"1,239","Mining, utilities, and construction",3,Current Dollars,N541RC,164,T50705B,2004,6,59e969dc37efdf6d8b49d82a
Level,"3,582","Mining, utilities, and construction",3,Current Dollars,N541RC,164,T50705B,2005,6,59e969dc37efdf6d8b49d82b
Level,"16,242","Mining, utilities, and construction",3,Current Dollars,N541RC,164,T50705B,2006,6,59e969dc37efdf6d8b49d82c
Level,"-3,412","Mining, utilities, and construction",3,Current Dollars,N541RC,164,T50705B,2007,6,59e969dc37efdf6d8b49d82d
Level,"-7,731","Mining, utilities, and construction",3,Current Dollars,N541RC,164,T50705B,2008,6,59e969dc37efdf6d8b49d82e
Level,"-2,583","Mining, utilities, and construction",3,Current Dollars,N541RC,164,T50705B,2009,6,59e969dc37efdf6d8b49d82f
Level,"1,393","Mining, utilities, and construction",3,Current Dollars,N541RC,164,T50705B,2010,6,59e969dc37efdf6d8b49d830
Level,"-5,065","Mining, utilities, and construction",3,Current Dollars,N541RC,164,T50705B,2011,6,59e969dc37efdf6d8b49d831
Level,"7,349","Mining, utilities, and construction",3,Current Dollars,N541RC,164,T50705B,2012,6,59e969dc37efdf6d8b49d832
Level,"-3,806","Mining, utilities, and construction",3,Current Dollars,N541RC,164,T50705B,2013,6,59e969dc37efdf6d8b49d833
Level,"4,069","Mining, utilities, and construction",3,Current Dollars,N541RC,164,T50705B,2014,6,59e969dc37efdf6d8b49d834
Level,"11,541","Mining, utilities, and construction",3,Current Dollars,N541RC,164,T50705B,2015,6,59e969dc37efdf6d8b49d835
Level,"-3,364","Mining, utilities, and construction",3,Current Dollars,N541RC,164,T50705B,2016,6,59e969dc37efdf6d8b49d836
Level,"21,067",Manufacturing,4,Current Dollars,N150RC,164,T50705B,1997,6,59e969dc37efdf6d8b49d837
Level,"15,423",Manufacturing,4,Current Dollars,N150RC,164,T50705B,1998,6,59e969dc37efdf6d8b49d838
Level,"13,887",Manufacturing,4,Current Dollars,N150RC,164,T50705B,1999,6,59e969dc37efdf6d8b49d839
Level,"6,881",Manufacturing,4,Current Dollars,N150RC,164,T50705B,2000,6,59e969dc37efdf6d8b49d83a
Level,"-23,506",Manufacturing,4,Current Dollars,N150RC,164,T50705B,2001,6,59e969dc37efdf6d8b49d83b
Level,-220,Manufacturing,4,Current Dollars,N150RC,164,T50705B,2002,6,59e969dc37efdf6d8b49d83c
Level,"-7,110",Manufacturing,4,Current Dollars,N150RC,164,T50705B,2003,6,59e969dc37efdf6d8b49d83d
Level,"5,561",Manufacturing,4,Current Dollars,N150RC,164,T50705B,2004,6,59e969dc37efdf6d8b49d83e
Level,"20,725",Manufacturing,4,Current Dollars,N150RC,164,T50705B,2005,6,59e969dc37efdf6d8b49d83f
Level,"18,436",Manufacturing,4,Current Dollars,N150RC,164,T50705B,2006,6,59e969dc37efdf6d8b49d840
Level,"17,243",Manufacturing,4,Current Dollars,N150RC,164,T50705B,2007,6,59e969dc37efdf6d8b49d841
Level,"-15,040",Manufacturing,4,Current Dollars,N150RC,164,T50705B,2008,6,59e969dc37efdf6d8b49d842
Level,"-26,260",Manufacturing,4,Current Dollars,N150RC,164,T50705B,2009,6,59e969dc37efdf6d8b49d843
Level,"23,405",Manufacturing,4,Current Dollars,N150RC,164,T50705B,2010,6,59e969dc37efdf6d8b49d844
