-0.1,3.6,2.7,4.0,2.7,3.8,4.5,4.5,4.7,4.1,1.0,1.8,2.8,3.8,3.3,2.7,1.8,-0.3,-2.8,2.5,1.6,2.2,1.7,2.6
1121.822,1198.849,1283.343,1379.375,1440.353,1533.474,1609.949,1727.043,1848.177,1966.129,2094.0190000000002,2199.5370000000003,2353.1890000000003,2565.142,2808.4480000000003,2911.03,2843.764,2741.368,2630.103,2654.525,2718.108,2819.5950000000003,2967.9790000000007,3125.77

749.884,778.699,789.6070000000001,835.4470000000001,840.462,893.65,915.606,942.336,991.238,1043.336,1086.186,1154.538,1167.134,1304.578,1315.509,1604.627,1457.7559999999999,837.5049999999999,1534.143,1586.2480000000003,1667.9189999999999,1747.328,1764.9809999999998,1866.641
386.769,410.882,429.677,454.30899999999997,486.443,515.6550000000001,551.013,586.378,629.59,682.9259999999999,731.5630000000001,756.5900000000001,790.447,834.874,880.038,935.174,998.783,1053.1299999999999,1074.726,1089.9260000000002,1102.875,1112.833,1129.593,1165.46
